source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
crea,009710,Olio di vinacciolo,it,,cat1,100,g,0,0,99.9,899,crea-2019
crea,009799,Oli vegetali,it,,cat1,100,g,0,0,99.9,899,crea-2019
crea,101120,"Bovino adulto o vitellone, tagli anteriori, crudo",it,,cat6,100,g,0,20.5,7,145,crea-2019
crea,101130,"Bovino adulto o vitellone, tagli posteriori, crudo",it,,cat6,100,g,0,21.5,3.4,117,crea-2019
crea,101150,"Bovino adulto o vitellone, costata, crudo",it,,cat6,100,g,0,21.3,6.1,140,crea-2019
crea,101160,"Bovino adulto o vitellone, fesa, crudo",it,,cat6,100,g,0,21.8,1.8,103,crea-2019
crea,101170,"Bovino adulto o vitellone, filetto, crudo",it,,cat6,100,g,0,20.5,5,127,crea-2019
crea,101180,"Bovino adulto o vitellone, girello, crudo",it,,cat6,100,g,0,21.3,2.8,110,crea-2019
crea,101190,"Bovino adulto o vitellone, lombata, crudo",it,,cat6,100,g,0,21.8,5.2,134,crea-2019
crea,101200,"Bovino adulto o vitellone, noce, crudo",it,,cat6,100,g,0,21.3,2.3,106,crea-2019
crea,101210,"Bovino adulto o vitellone, scamone, crudo",it,,cat6,100,g,0,21.4,3.7,119,crea-2019
crea,101220,"Bovino adulto o vitellone, sottofesa, crudo",it,,cat6,100,g,0,22,2.6,111,crea-2019
crea,101230,"Bovino adulto o vitellone, copertina di sotto, copertina di spalla, sottospalla e collo, crudo",it,,cat6,100,g,0,20.3,5.7,132,crea-2019
crea,101240,"Bovino adulto o vitellone, geretto anteriore e posteriore, crudo",it,,cat6,100,g,0,20.9,3.2,112,crea-2019
crea,101250,"Bovino adulto o vitellone, pancia, biancostato e punta di petto, crudo",it,,cat6,100,g,0,19.7,10.2,171,crea-2019
crea,101260,"Bovino adulto o vitellone, spalla, muscolo, girello e fesone, crudo",it,,cat6,100,g,0,21.5,2.4,108,crea-2019
crea,101520,"Vitello, filetto, crudo",it,,cat6,100,g,0,20.7,2.7,107,crea-2019
crea,101521,"Vitello, filetto, cotto in padella",it,,cat6,100,g,0,24.4,3.2,126,crea-2019
crea,102000,"Bufalo, solo tessuto muscolare, crudo",it,,cat6,100,g,0,22,1.1,98,crea-2019
crea,103010,"Cavallo, tessuto muscolare e grasso, crudo",it,,cat6,100,g,0.6,19.8,6.8,143,crea-2019
crea,103020,"Cavallo, solo tessuto muscolare, crudo",it,,cat6,100,g,0.7,23.5,1,106,crea-2019
crea,104020,"Agnello, crudo",it,,cat6,100,g,0,20,8.8,159,crea-2019
crea,104029,"Agnello, cotto, al forno",it,,cat6,100,g,0,25,11,199,crea-2019
crea,104030,"Agnello, coscio, crudo",it,,cat6,100,g,0,20,2.5,102,crea-2019
crea,104033,"Agnello, coscio, cotto, al forno",it,,cat6,100,g,0,23,2.9,118,crea-2019
crea,104040,"Agnello, costoletta, crudo",it,,cat6,100,g,0,20.4,2.7,106,crea-2019
crea,104043,"Agnello, costoletta, cotto, al forno",it,,cat6,100,g,0,22.7,3,118,crea-2019
crea,104250,"Capra, solo tessuto muscolare, crudo",it,,cat6,100,g,0,21.2,2.3,106,crea-2019
crea,104300,"Capretto, crudo",it,,cat6,100,g,0,19.2,4,113,crea-2019
crea,104610,"Pecora, solo tessuto muscolare, crudo",it,,cat6,100,g,0,21,4.1,121,crea-2019
crea,105200,"Maiale, coscio, crudo",it,,cat6,100,g,0,20.2,3.2,110,crea-2019
crea,105210,"Maiale, lombo, crudo",it,,cat6,100,g,0,20.7,7,146,crea-2019
crea,105220,"Maiale, spalla, crudo",it,,cat6,100,g,0,19,6.3,133,crea-2019
crea,105230,"Maiale, bistecca, crudo",it,,cat6,100,g,0,21.3,8,157,crea-2019
crea,105236,"Maiale, bistecca, cotto, in padella",it,,cat6,100,g,0,25.4,9.5,187,crea-2019
crea,105600,"Maiale, pesante, coscio, crudo",it,,cat6,100,g,0,20.4,5.1,127,crea-2019
crea,105700,"Maiale, pesante, lombo, crudo",it,,cat6,100,g,0,20.8,9.9,172,crea-2019
crea,105800,"Maiale, pesante, spalla, crudo",it,,cat6,100,g,0,19,8.9,156,crea-2019
crea,106010,"Anatra domestica, crudo",it,,cat6,100,g,0,21.4,8.2,159,crea-2019
crea,106020,"Faraona, coscio, con pelle, crudo",it,,cat6,100,g,0.3,24.3,3.8,133,crea-2019
crea,106030,"Faraona, coscio, senza pelle, crudo",it,,cat6,100,g,0.3,24,3.3,127,crea-2019
crea,106032,"Faraona, coscio, senza pelle, cotto, allo spiedo",it,,cat6,100,g,0.3,34.4,6.1,194,crea-2019
crea,106050,"Faraona, petto, senza pelle, crudo",it,,cat6,100,g,0.2,25.8,1.9,121,crea-2019
crea,106052,"Faraona, petto, senza pelle, cotto, allo spiedo",it,,cat6,100,g,0.2,30.7,2.5,146,crea-2019
crea,106100,"Gallina, crudo",it,,cat6,100,g,0,20.9,12.3,194,crea-2019
crea,106150,"Oca, crudo",it,,cat6,100,g,0,15.8,34.4,373,crea-2019
crea,106200,"Pollo, intero, con pelle, crudo",it,,cat6,100,g,0,19,10.6,171,crea-2019
crea,106203,"Pollo, intero, con pelle, cotto, al forno",it,,cat6,100,g,0,27.1,10.2,200,crea-2019
crea,106210,"Pollo, intero, senza pelle, crudo",it,,cat6,100,g,0,19.4,3.6,110,crea-2019
crea,106213,"Pollo, intero, senza pelle, cotto, al forno",it,,cat6,100,g,0,27.9,5.4,160,crea-2019
crea,106251,"Pollo, intero, con pelle, cotto, arrosto",it,,cat6,100,g,0,28.3,14.7,245,crea-2019
crea,106261,"Pollo, intero, senza pelle, cotto, arrosto",it,,cat6,100,g,0,28.9,10,206,crea-2019
crea,106270,"Pollo, ala, con pelle, crudo",it,,cat6,100,g,0,16.7,14.3,196,crea-2019
crea,106273,"Pollo, ala, con pelle, cotta, al forno",it,,cat6,100,g,0,31.7,17.4,283,crea-2019
crea,106400,"Pollo, fuso, con pelle, crudo",it,,cat6,100,g,0,18.4,5.7,125,crea-2019
crea,106403,"Pollo, fuso, con pelle, cotto, al forno",it,,cat6,100,g,0,31.2,8.5,201,crea-2019
crea,106410,"Pollo, fuso, senza pelle, crudo",it,,cat6,100,g,0,18.5,3.7,107,crea-2019
crea,106413,"Pollo, fuso, senza pelle, cotto, al forno",it,,cat6,100,g,0,29.9,6.2,175,crea-2019
crea,106500,"Pollo, petto, crudo",it,,cat6,100,g,0,23.3,0.8,100,crea-2019
crea,106506,"Pollo, petto, cotto, in padella",it,,cat6,100,g,0,30.2,0.9,129,crea-2019
crea,106600,"Pollo, sovracoscia, con pelle, crudo",it,,cat6,100,g,0,17.4,14,196,crea-2019
crea,106603,"Pollo, sovracoscia, con pelle, cotto, al forno",it,,cat6,100,g,0,26.7,12.5,219,crea-2019
crea,106610,"Pollo, sovracoscia, senza pelle, crudo",it,,cat6,100,g,0,18.7,6.3,132,crea-2019
crea,106613,"Pollo, sovracoscia, senza pelle, cotto, al forno",it,,cat6,100,g,0,28.3,8.3,188,crea-2019
crea,106700,"Tacchino intero, con pelle, crudo",it,,cat6,100,g,0,18.2,6.9,135,crea-2019
crea,106710,"Tacchino intero, senza pelle, crudo",it,,cat6,100,g,0,21.9,2.4,109,crea-2019
crea,106719,"Tacchino intero, senza pelle, cotto, al forno",it,,cat6,100,g,0,23.3,2.6,117,crea-2019
crea,106800,"Tacchino, coscio, con pelle, crudo",it,,cat6,100,g,0,18.1,6.5,131,crea-2019
crea,106850,"Tacchino, fesa, crudo",it,,cat6,100,g,0,24,1.2,107,crea-2019
crea,106856,"Tacchino, fesa, cotta, al forno",it,,cat6,100,g,0,29.6,1.4,131,crea-2019
crea,106900,"Tacchino, fuso, con pelle, crudo",it,,cat6,100,g,0,17.9,6,126,crea-2019
crea,106903,"Tacchino, fuso, con pelle, cotto, al forno",it,,cat6,100,g,0,26.7,9.3,191,crea-2019
crea,106910,"Tacchino, fuso, senza pelle, crudo",it,,cat6,100,g,0,18,4.6,113,crea-2019
crea,106913,"Tacchino, fuso, senza pelle, cotto, al forno",it,,cat6,100,g,0,28,8.7,190,crea-2019
crea,106960,"Tacchino, sovracoscia, senza pelle, crudo",it,,cat6,100,g,0,18.5,5.1,120,crea-2019
crea,106963,"Tacchino, sovracoscia, senza pelle, cotto, al forno",it,,cat6,100,g,0,30.2,6.8,182,crea-2019
crea,107010,"Coniglio intero, crudo",it,,cat6,100,g,0,19.9,4.3,118,crea-2019
crea,107019,"Coniglio, intero, cotto",it,,cat6,100,g,0,27.9,6,166,crea-2019
crea,107020,"Coniglio, intero surgelato, crudo",it,,cat6,100,g,0,20.3,3.9,116,crea-2019
crea,107030,"Coniglio, coscio, crudo",it,,cat6,100,g,0,21,5.9,137,crea-2019
crea,108010,"Cervo, solo tessuto muscolare, crudo",it,,cat6,100,g,0,21,0.8,91,crea-2019
crea,108100,"Daino, solo tessuto muscolare, crudo",it,,cat6,100,g,0,21,1.2,95,crea-2019
crea,108510,"Fagiano, crudo",it,,cat6,100,g,0,24.3,5.2,144,crea-2019
crea,108520,"Piccione giovane, crudo",it,,cat6,100,g,0,22.1,5.5,138,crea-2019
crea,108530,"Quaglia, crudo",it,,cat6,100,g,0,25,6.8,161,crea-2019
crea,108900,"Struzzo, solo tessuto muscolare, crudo",it,,cat6,100,g,0,20.9,0.9,92,crea-2019
crea,108901,"Struzzo, solo tessuto muscolare, cotto, al forno",it,,cat6,100,g,0,22.2,1.4,101,crea-2019
crea,109010,"Lumaca, cruda",it,,cat6,100,g,0,12.9,1.7,67,crea-2019
crea,109510,"Rana, crudo",it,,cat6,100,g,0,15.5,0.2,64,crea-2019
crea,110020,Bresaola della Valtellina IGP,it,,cat2,100,g,0.4,33.1,2,152,crea-2019
crea,110100,Capocollo,it,,cat7,100,g,1.4,20.8,40.2,450,crea-2019
crea,110110,Capocollo di Calabria,it,,cat2,100,g,0.9,29.1,24.9,344,crea-2019
crea,110130,Ciccioli,it,,cat7,100,g,0,45.2,50.6,636,crea-2019
crea,110150,Coppa,it,,cat7,100,g,0,28.9,31.6,400,crea-2019
crea,110190,"Cotechino, confezionato precotto",it,,cat7,100,g,0,17.2,42.3,449,crea-2019
crea,110195,"Cotechino Modena IGP, cotto",it,,cat2,100,g,3.2,23.6,16.3,253,crea-2019
crea,110200,Mortadella Bologna IGP,it,,cat2,100,g,0,15.7,25,288,crea-2019
crea,110210,Mortadella di bovini e suini,it,,cat7,100,g,0.5,13.3,37,388,crea-2019
crea,110300,Pancetta magretta,it,,cat7,100,g,0,21.7,25.3,314,crea-2019
crea,110310,Pancetta tesa,it,,cat7,100,g,0,20.9,28.1,337,crea-2019
crea,110320,Pancetta arrotolata,it,,cat7,100,g,0,15.1,52.2,530,crea-2019
crea,110400,Prosciutto cotto,it,,cat7,100,g,1.7,15.7,7.6,138,crea-2019
crea,110401,"Prosciutto cotto, sgrassato",it,,cat7,100,g,1.9,17,3.5,107,crea-2019
crea,110410,"Prosciutto cotto, alta qualità",it,,cat7,100,g,0.8,18,11.9,182,crea-2019
crea,110411,"Prosciutto cotto, alta qualità, sgrassato",it,,cat7,100,g,0.9,19.5,5,126,crea-2019
crea,110420,"Prosciutto cotto, scelto",it,,cat7,100,g,0.6,17.5,9.2,155,crea-2019
crea,110421,"Prosciutto cotto, scelto, sgrassato",it,,cat7,100,g,0.5,19.4,4,115,crea-2019
crea,110500,Prosciutto crudo di Modena DOP,it,,cat2,100,g,0.1,25.6,22.9,309,crea-2019
crea,110501,"Prosciutto crudo di Modena DOP, sgrassato",it,,cat2,100,g,0.1,30.2,8.9,201,crea-2019
crea,110505,Prosciutto crudo di montagna,it,,cat7,100,g,0,26.2,22,303,crea-2019
crea,110510,"Prosciutto crudo DOP, di Parma",it,,cat2,100,g,0.3,25.9,18.3,269,crea-2019
crea,110511,"Prosciutto crudo di Parma DOP, sgrassato",it,,cat2,100,g,0.4,29.1,6.4,176,crea-2019
crea,110515,Prosciutto crudo di Pietraroja,it,,cat2,100,g,0,26.2,28.1,358,crea-2019
crea,110520,Prosciutto crudo di San Daniele DOP,it,,cat2,100,g,0.2,25.7,18.6,271,crea-2019
crea,110521,"Prosciutto crudo di San Daniele DOP, sgrassato",it,,cat2,100,g,0.4,29,6.5,176,crea-2019
crea,110525,"Prosciutto crudo, disossato",it,,cat7,100,g,0,26.9,12.9,224,crea-2019
crea,110526,"Prosciutto crudo, disossato, sgrassato",it,,cat7,100,g,0,29.3,4.6,159,crea-2019
crea,110530,"Prosciutto crudo, gambuccio",it,,cat7,100,g,0,26.2,22.4,306,crea-2019
crea,110535,"Prosciutto crudo, Nazionale",it,,cat7,100,g,0.1,27.8,13.7,235,crea-2019
crea,110536,"Prosciutto crudo, Nazionale, sgrassato",it,,cat7,100,g,0.3,30.5,5.1,169,crea-2019
crea,110600,Salame Brianza,it,,cat7,100,g,1,26.5,30.5,384,crea-2019
crea,110610,Salami italiani alla cacciatora DOP,it,,cat2,100,g,0.7,28.4,32.7,411,crea-2019
crea,110620,Salame Fabriano,it,,cat7,100,g,1.5,26.5,34.3,420,crea-2019
crea,110630,Salame Felino,it,,cat7,100,g,0.5,30.5,27.9,375,crea-2019
crea,110640,Salame Milano,it,,cat7,100,g,1.1,25.4,31,385,crea-2019
crea,110650,Salame Napoli,it,,cat7,100,g,0.2,27.4,29.7,378,crea-2019
crea,110660,Salame nostrano,it,,cat7,100,g,1.1,27.3,28.5,370,crea-2019
crea,110670,Salame ungherese,it,,cat7,100,g,1.1,23.6,35.7,420,crea-2019
crea,110700,Salsiccia di fegato,it,,cat7,100,g,0.9,12.4,41.2,424,crea-2019
crea,110710,"Salsiccia di suino, fresca",it,,cat7,100,g,0.6,15.4,26.7,304,crea-2019
crea,110716,"Salsiccia di suino, fresca, cotta, in padella",it,,cat7,100,g,0,22.2,26.1,324,crea-2019
crea,110720,"Salsiccia di suino, secca",it,,cat7,100,g,0,22,47.3,514,crea-2019
crea,110730,Salsiccia di Calabria,it,,cat2,100,g,1.3,33.6,25.2,366,crea-2019
crea,110740,Soppressata di Calabria,it,,cat2,100,g,0.9,34.2,26.3,377,crea-2019
crea,110800,Speck dell'Alto Adige IGP,it,,cat2,100,g,1.2,30.7,19.1,299,crea-2019
crea,110900,"Wurstel di puro suino, crudo",it,,cat7,100,g,1.9,13.2,21.1,250,crea-2019
crea,110906,"Wurstel di puro suino, cotto",it,,cat7,100,g,0.3,14.6,22.2,259,crea-2019
crea,110950,"Zampone confezionato, precotto",it,,cat7,100,g,0,19.1,31.6,361,crea-2019
crea,110955,"Zampone Modena IGP, cotto",it,,cat2,100,g,2.6,23.7,17.5,262,crea-2019
crea,113010,"Carne bovina in gelatina, in scatola",it,,cat7,100,g,0,12.6,1.8,67,crea-2019
crea,113020,"Carne bovina pressata, in scatola",it,,cat7,100,g,0,16.5,8.3,141,crea-2019
crea,114010,Patè di coniglio,it,,cat7,100,g,1.1,13,32.2,346,crea-2019
crea,114020,Patè di fegato,it,,cat7,100,g,1.3,12.7,31.7,341,crea-2019
crea,114030,Patè di pollo,it,,cat7,100,g,2.3,11.1,26.2,289,crea-2019
crea,114040,Patè di prosciutto,it,,cat7,100,g,1.1,11.3,34.3,358,crea-2019
crea,115010,Animelle di bovini,it,,cat9,100,g,0.1,11.5,28.6,304,crea-2019
crea,115019,"Animelle di bovini, cotte",it,,cat9,100,g,0.2,16.4,40.9,434,crea-2019
crea,115110,Cervello di bovini,it,,cat9,100,g,0.8,10,12.7,157,crea-2019
crea,115120,Coratella di agnello,it,,cat9,100,g,1,15.7,4.7,109,crea-2019
crea,115130,Coratella di vitello,it,,cat9,100,g,0.8,17.1,3.2,100,crea-2019
crea,115210,Cuore di bovini,it,,cat9,100,g,0.5,16.8,6,123,crea-2019
crea,115219,"Cuore di bovini, cotto",it,,cat9,100,g,0.8,25.8,9.2,189,crea-2019
crea,115220,Cuore di equini,it,,cat9,100,g,0.6,18.7,7.7,146,crea-2019
crea,115230,Cuore di ovini,it,,cat9,100,g,0.4,16.9,7.2,134,crea-2019
crea,115240,Cuore di pollo,it,,cat9,100,g,0.2,14.1,5.1,103,crea-2019
crea,115249,"Cuore di pollo, cotto",it,,cat9,100,g,0.3,20.1,7.3,147,crea-2019
crea,115250,Cuore di suino,it,,cat9,100,g,0.4,18.3,9.4,159,crea-2019
crea,115260,Cuore di tacchino,it,,cat9,100,g,0.2,14.1,5.1,103,crea-2019
crea,115269,"Cuore di tacchino, cotto",it,,cat9,100,g,0.3,20.1,7.3,147,crea-2019
crea,115320,Fegato di bovini,it,,cat9,100,g,5.9,20,4.4,142,crea-2019
crea,115329,"Fegato di bovini, cotto",it,,cat9,100,g,7.9,26.7,5.9,190,crea-2019
crea,115340,Fegato di equini,it,,cat9,100,g,5.3,22.4,4,145,crea-2019
crea,115350,Fegato di ovini,it,,cat9,100,g,2,19.5,5.5,135,crea-2019
crea,115360,Fegato di pollo,it,,cat9,100,g,1.5,22.8,6.3,154,crea-2019
crea,115369,"Fegato di pollo, cotto",it,,cat9,100,g,2,29.4,7.4,192,crea-2019
crea,115370,Fegato di suini,it,,cat9,100,g,1.5,22.8,4.8,140,crea-2019
crea,115379,"Fegato di suini, cotto",it,,cat9,100,g,2,29.4,6.4,183,crea-2019
crea,115380,Fegato di tacchino,it,,cat9,100,g,0.5,17.8,6,127,crea-2019
crea,115389,"Fegato di tacchino, cotto",it,,cat9,100,g,0.8,27.4,9.2,195,crea-2019
crea,115400,Lingua di bovini,it,,cat9,100,g,0.4,17.1,18,232,crea-2019
crea,115409,"Lingua di bovini, cotta, fritta",it,,cat9,100,g,0.5,22.8,24,309,crea-2019
crea,115500,Milza di bovini,it,,cat9,100,g,0,18.5,3.7,107,crea-2019
crea,115600,Polmone di bovini,it,,cat9,100,g,0,14,2.1,75,crea-2019
crea,115710,Rene di bovini,it,,cat9,100,g,0.8,18.4,4.6,118,crea-2019
crea,115800,Trippa di bovini,it,,cat9,100,g,0,15.8,5,108,crea-2019
crea,119020,"Cheese burger, fast food",it,,cat8,100,g,30.2,16.3,13.1,300,crea-2019
crea,119030,"Hamburger, fast food",it,,cat8,100,g,30.1,13.1,9.1,251,crea-2019
crea,119040,"Chicken Nuggets, fast food",it,,cat8,100,g,15.4,17.7,12.4,242,crea-2019
crea,119050,"Hamburger piccolo, solo carne, fast food",it,,cat8,100,g,0,24.5,18.4,264,crea-2019
crea,119060,"Panino, fast food",it,,cat8,100,g,47,10.1,3,248,crea-2019
crea,119070,"Panino con hamburger piccolo, fast food",it,,cat8,100,g,29,15.6,8.9,254,crea-2019
crea,119080,"Patatine, fritte, fast food",it,,cat8,100,g,37.6,3.3,13.7,283,crea-2019
crea,120010,Acciuga o alice,it,,cat1,100,g,1.5,16.8,2.6,96,crea-2019
crea,120020,"Acciuga o alice, sott'olio",it,,cat1,100,g,0.2,25.9,11.3,206,crea-2019
crea,120030,"Acciuga o alice, sotto sale",it,,cat1,100,g,2.3,25,3.1,137,crea-2019
crea,120210,"Anguilla, affumicata",it,,cat1,100,g,0.2,17.5,17.8,231,crea-2019
crea,120220,"Anguilla, marinata",it,,cat1,100,g,0.6,14.8,21.9,259,crea-2019
crea,120230,Anguilla di fiume,it,,cat1,100,g,0.1,11.8,23.7,261,crea-2019
crea,120240,Anguilla di mare,it,,cat1,100,g,0.7,14.6,19.6,237,crea-2019
crea,120250,"Anguilla d'allevamento, filetti",it,,cat1,100,g,0.5,16.2,18.9,237,crea-2019
crea,120290,Capitone,it,,cat1,100,g,0.5,13,21.5,247,crea-2019
crea,120300,Aringa,it,,cat1,100,g,0,16.5,16.7,216,crea-2019
crea,120310,"Aringa, affumicata",it,,cat1,100,g,0,19.9,12.7,194,crea-2019
crea,120320,"Aringa, marinata",it,,cat1,100,g,0,18.3,14,199,crea-2019
crea,120330,"Aringa, sotto sale",it,,cat1,100,g,0,19.8,15.4,218,crea-2019
crea,120400,Boga,it,,cat1,100,g,0.8,18.3,1.2,87,crea-2019
crea,120500,Carpa,it,,cat1,100,g,0,18.9,7.1,139,crea-2019
crea,120510,Cefalo muggine,it,,cat1,100,g,0.7,15.8,6.8,127,crea-2019
crea,120590,"Bottarga, cefalo muggine",it,,cat1,100,g,0,43.5,25.7,405,crea-2019
crea,120610,Cernia surgelata,it,,cat1,100,g,0.5,17,2,88,crea-2019
crea,120710,Coregone,it,,cat1,100,g,0.1,19,6.5,135,crea-2019
crea,120810,Corvina,it,,cat1,100,g,0.2,20,0.8,88,crea-2019
crea,120910,Dentice,it,,cat1,100,g,0.7,16.7,3.5,101,crea-2019
crea,120920,"Dentice, surgelato",it,,cat1,100,g,0.7,17.2,3.5,103,crea-2019
crea,121010,Halibut,it,,cat1,100,g,0,20.6,3.5,114,crea-2019
crea,121100,Lattarini,it,,cat1,100,g,0,14.6,9.6,145,crea-2019
crea,121200,Luccio,it,,cat1,100,g,0.1,18.7,0.6,81,crea-2019
crea,121310,Melù o pesce molo,it,,cat1,100,g,0,17.4,0.3,72,crea-2019
crea,121320,"Melù o pesce molo, stoccafisso, secco",it,,cat1,100,g,1.1,80.1,3.5,356,crea-2019
crea,121330,"Melù o pesce molo, stoccafisso, ammollato",it,,cat1,100,g,0.3,20.7,0.9,92,crea-2019
crea,121410,Merluzzo o nasello,it,,cat1,100,g,0,17,0.3,71,crea-2019
crea,121420,"Merluzzo o nasello, surgelato",it,,cat1,100,g,0,17.3,0.6,75,crea-2019
crea,121423,"Merluzzo o nasello, surgelato, cotto, in forno",it,,cat1,100,g,0,17.5,0.9,78,crea-2019
crea,121424,"Merluzzo o nasello, surgelato, cotto, al microonde",it,,cat1,100,g,0,24.8,0.9,107,crea-2019
crea,121430,"Merluzzo o nasello, surgelato, filetti",it,,cat1,100,g,0,15.6,0.6,68,crea-2019
crea,121440,"Merluzzo o nasello, baccalà, secco",it,,cat1,100,g,0,29,1.7,131,crea-2019
crea,121450,"Merluzzo o nasello, baccalà, ammollato",it,,cat1,100,g,0,21.6,1,95,crea-2019
crea,121490,"Merluzzo o nasello, bastoncini di pesce, surgelati",it,,cat1,100,g,15,11,10.1,191,crea-2019
crea,121500,Mormora,it,,cat1,100,g,2,18,1.9,97,crea-2019
crea,121600,Occhiata,it,,cat1,100,g,2,19,3.7,117,crea-2019
crea,121710,"Orata, surgelata",it,,cat1,100,g,1,19.8,1.2,94,crea-2019
crea,121720,"Orata, filetti",it,,cat1,100,g,1,20.7,3.8,121,crea-2019
crea,121730,"Orata d'allevamento, filetti",it,,cat1,100,g,1.2,19.7,8.4,159,crea-2019
crea,121800,Pagello,it,,cat1,100,g,0,21,1.9,101,crea-2019
crea,121900,Pagello bocca d'oro,it,,cat1,100,g,3,20,3,118,crea-2019
crea,122000,Palombo,it,,cat1,100,g,1.3,16,1.2,80,crea-2019
crea,122100,Pesce gatto,it,,cat1,100,g,0.2,15.5,3.3,92,crea-2019
crea,122200,Razza,it,,cat1,100,g,0.7,14.2,0.9,68,crea-2019
crea,122300,Rombo,it,,cat1,100,g,1.2,16.3,1.3,81,crea-2019
crea,122400,Salmone,it,,cat1,100,g,1,18.4,12,185,crea-2019
crea,122410,"Salmone, affumicato",it,,cat1,100,g,1.2,25.4,4.5,147,crea-2019
crea,122430,"Salmone, in salamoia",it,,cat1,100,g,1,21.1,11.5,192,crea-2019
crea,122500,Salpa,it,,cat1,100,g,2,18,2.7,104,crea-2019
crea,122600,Sarago,it,,cat1,100,g,1,20.7,1.2,97,crea-2019
crea,122700,Sarda,it,,cat1,100,g,1.5,20.8,4.5,129,crea-2019
crea,122800,Sardine,it,,cat1,100,g,1.5,20.3,15.4,225,crea-2019
crea,122806,"Sardine, fritte",it,,cat1,100,g,1,32.3,21.2,324,crea-2019
crea,122900,Scorfano,it,,cat1,100,g,0.6,19,0.4,82,crea-2019
crea,123000,Sgombro o maccarello,it,,cat1,100,g,0.5,17,11.1,170,crea-2019
crea,123010,"Sgombro o maccarello, in salamoia",it,,cat1,100,g,0,19.3,11.1,177,crea-2019
crea,123100,Sogliola,it,,cat1,100,g,0.8,16.9,1.4,83,crea-2019
crea,123110,"Sogliola, surgelata",it,,cat1,100,g,0.1,17.3,1.3,81,crea-2019
crea,123200,Spigola,it,,cat1,100,g,0.6,16.5,1.5,82,crea-2019
crea,123220,"Spigola d'allevamento, filetti",it,,cat1,100,g,0.8,21.3,6.8,149,crea-2019
crea,123300,Storione,it,,cat1,100,g,0,19.2,7.6,145,crea-2019
crea,123390,"Caviale, storione",it,,cat1,100,g,3.3,26.9,15,255,crea-2019
crea,123400,Tinca,it,,cat1,100,g,0.9,17.9,0.5,79,crea-2019
crea,123500,Tonno,it,,cat1,100,g,0.1,21.5,8.1,159,crea-2019
crea,123550,"Tonno in salamoia, sgocciolato",it,,cat1,100,g,0,25.1,0.3,103,crea-2019
crea,123610,"Tonno sott'olio, sgocciolato",it,,cat1,100,g,0,25.2,10.1,192,crea-2019
crea,123900,Triglia,it,,cat1,100,g,1.1,15.8,6.2,123,crea-2019
crea,124000,Trota,it,,cat1,100,g,0,14.7,3,86,crea-2019
crea,124010,Trota surgelata,it,,cat1,100,g,0,17.8,2.3,92,crea-2019
crea,124013,"Trota surgelata, cotta, al microonde",it,,cat1,100,g,0,20.4,2.6,105,crea-2019
crea,124014,"Trota surgelata, cotta, in forno",it,,cat1,100,g,0,26.7,3.2,136,crea-2019
crea,124050,"Trota iridea d'allevamento, filetti",it,,cat1,100,g,0,20.3,4.1,118,crea-2019
crea,124100,Suro o sugarello,it,,cat1,100,g,1,18.3,3,104,crea-2019
crea,127100,Calamaro,it,,cat1,100,g,0.6,12.6,1.7,68,crea-2019
crea,127110,Calamaro surgelato,it,,cat1,100,g,0.6,13.1,1.5,68,crea-2019
crea,127120,Cozza o mitilo,it,,cat1,100,g,3.4,11.7,2.7,84,crea-2019
crea,127130,Ostrica,it,,cat1,100,g,5.4,10.2,0.9,69,crea-2019
crea,127150,Polpo,it,,cat1,100,g,1.4,10.6,1,57,crea-2019
crea,127160,Seppia,it,,cat1,100,g,0.7,14,1.5,72,crea-2019
crea,127170,Vongola,it,,cat1,100,g,3.9,9.8,1.2,65,crea-2019
crea,128050,Aragosta,it,,cat1,100,g,1,16,1.9,85,crea-2019
crea,128055,"Aragosta, bollita",it,,cat1,100,g,1,16.2,1.9,86,crea-2019
crea,128100,Gamberi,it,,cat1,100,g,2.9,13.6,0.6,71,crea-2019
crea,128110,"Gamberi sgusciati, surgelati",it,,cat1,100,g,2.9,16.5,0.9,85,crea-2019
crea,128200,"Granchio, in scatola",it,,cat1,100,g,0,18.1,0.9,81,crea-2019
crea,130010,Latte di capra,it,,cat1,100,g,4.7,3.9,4.8,76,crea-2019
crea,131010,Latte di pecora,it,,cat1,100,g,5.2,5.3,6.9,103,crea-2019
crea,132010,Latte di bufala,it,,cat1,100,g,5.1,4.5,8.5,114,crea-2019
crea,135010,"Latte di vacca, pastorizzato, intero",it,,cat1,100,g,4.9,3.3,3.6,64,crea-2019
crea,135020,"Latte di vacca, pastorizzato, parzialmente scremato",it,,cat1,100,g,5,3.5,1.5,46,crea-2019
crea,135030,"Latte di vacca, pastorizzato, scremato",it,,cat1,100,g,5.3,3.6,0.2,36,crea-2019
crea,135510,"Latte di vacca, condensato, zuccherato",it,,cat1,100,g,56.5,8.7,9,328,crea-2019
crea,135520,"Latte di vacca, evaporato, non zuccherato",it,,cat1,100,g,8.6,7,8.2,134,crea-2019
crea,135610,"Latte di vacca, in polvere, intero",it,,cat1,100,g,42,25.7,24.9,484,crea-2019
crea,135620,"Latte di vacca, in polvere, parzialmente scremato",it,,cat1,100,g,50.2,28.8,12.7,418,crea-2019
crea,135630,"Latte di vacca, in polvere, scremato",it,,cat1,100,g,56.2,33.1,0.9,351,crea-2019
